,area_name,address_detail,lat,lon,land_price_per_square_meter
446,Koto City,"7 Chome Higashisuna, Koto City, Tokyo 136-0074, Japan",35.673156,139.8387313,525000.0
447,Koto City,"2 Chome-29 Sumiyoshi, Koto City, Tokyo 135-0002, Japan",35.6875007,139.8177039,813000.0
448,Koto City,"3 Chome-9 Hirano, Koto City, Tokyo 135-0023, Japan",35.6782553,139.8045556,639000.0
449,Koto City,"1 Chome-8 Kameido, Koto City, Tokyo 136-0071, Japan",35.6961264,139.8225804,850000.0
450,Koto City,"3-chōme-4-19 Kiyosumi, Koto City, Tōkyō-to 135-0024, Japan",35.6815031,139.798462,876000.0
451,Koto City,"3 Chome-1 Ariake, Koto City, Tokyo 135-0063, Japan",35.6298415,139.7850184,1250000.0
452,Koto City,"5 Chome Kitasuna, Koto City, Tokyo 136-0073, Japan",35.6840631,139.832974,533000.0
453,Koto City,"3-chōme-2-5 Botan, Koto City, Tōkyō-to 135-0046, Japan",35.6682303,139.7985669,648000.0
454,Koto City,"3-chōme-11-2 Tōyō, Koto City, Tōkyō-to 135-0016, Japan",35.6703052,139.8103193,748000.0
455,Koto City,"4-chōme-1-12 Toyosu, Koto City, Tōkyō-to 135-0061, Japan",35.6543791,139.7974981,1250000.0
456,Koto City,"3 Chome-1 Toyosu, Koto City, Tokyo 135-0061, Japan",35.6591703,139.7930083,1990000.0
457,Koto City,"3 Chome-15 Ariake, Koto City, Tokyo 135-0063, Japan",35.6248118,139.7997207,283000.0
458,Koto City,"2 Chome-9 Shinonome, Koto City, Tokyo 135-0062, Japan",35.6392738,139.8064338,462000.0
459,Koto City,"2 Chome Saga, Koto City, Tokyo 135-0031, Japan",35.6794865,139.7914102,498000.0
460,Koto City,"3 Chome-10 Tatsumi, Koto City, Tokyo 135-0053, Japan",35.64405199999999,139.8158654,582000.0
461,Shinagawa City,"4 Chome-8 Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan",35.6300375,139.7264052,952000.0
462,Shinagawa City,"3 Chome Togoshi, Shinagawa City, Tokyo 142-0041, Japan",35.613199,139.7169877,704000.0
463,Shinagawa City,"5 Chome Hatanodai, Shinagawa City, Tokyo 142-0064, Japan",35.6040831,139.7007103,624000.0
464,Shinagawa City,"3 Chome Kamiosaki, Shinagawa City, Tokyo 141-0021, Japan",35.631922,139.7185838,1150000.0
465,Shinagawa City,"1 Chome Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan",35.6208633,139.7454042,943000.0
466,Shinagawa City,"7 Chome Ōi, Shinagawa City, Tokyo 140-0014, Japan",35.5953182,139.7275226,615000.0
467,Shinagawa City,"2 Chome Kamiosaki, Shinagawa City, Tokyo 141-0021, Japan",35.6369545,139.7153917,1150000.0
468,Shinagawa City,"2 Chome Nishinakanobu, Shinagawa City, Tokyo 142-0054, Japan",35.6100895,139.7070931,685000.0
469,Shinagawa City,"5 Chome Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan",35.6308453,139.723053,1250000.0
470,Shinagawa City,"5 Chome Kitashinagawa, Shinagawa City, Tokyo 141-0001, Japan",35.6214836,139.7326311,810000.0
471,Shinagawa City,"6 Chome Minamishinagawa, Shinagawa City, Tokyo 140-0004, Japan",35.61090009999999,139.73774,696000.0
472,Shinagawa City,"1 Chome Minamishinagawa, Shinagawa City, Tokyo 140-0004, Japan",35.6157575,139.7441268,593000.0
473,Shinagawa City,"4 Chome Osaki, Shinagawa City, Tokyo 141-0032, Japan",35.619682,139.7224146,726000.0
474,Shinagawa City,"1 Chome Yutakacho, Shinagawa City, Tokyo 142-0042, Japan",35.6127926,139.7224146,807000.0
475,Shinagawa City,"1 Chome Nishishinagawa, Shinagawa City, Tokyo 141-0033, Japan",35.6119088,139.7287997,628000.0
476,Shinagawa City,"2 Chome Higashioi, Shinagawa City, Tokyo 140-0011, Japan",35.60043880000001,139.7402946,648000.0
477,Shinagawa City,"4 Chome-13 Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan",35.6091291,139.7505142,835000.0
478,Shinagawa City,"5 Chome Koyama, Shinagawa City, Tokyo 142-0062, Japan",35.6160763,139.7019868,734000.0
479,Shinagawa City,"4 Chome Nishigotanda, Shinagawa City, Tokyo 141-0031, Japan",35.6265515,139.7109231,910000.0
480,Shinagawa City,"6 Chome Minamioi, Shinagawa City, Tokyo 140-0013, Japan",35.5899627,139.7313539,732000.0
481,Shinagawa City,"1 Chome Kitashinagawa, Shinagawa City, Tokyo 140-0001, Japan",35.62226,139.7402946,1310000.0
482,Shinagawa City,"5 Chome Ōi, Shinagawa City, Tokyo 140-0014, Japan",35.5987638,139.7275226,706000.0
483,Shinagawa City,"6 Chome Yutakacho, Shinagawa City, Tokyo 142-0042, Japan",35.6044899,139.7160301,649000.0
484,Shinagawa City,"7 Chome Koyama, Shinagawa City, Tokyo 142-0062, Japan",35.6105824,139.696881,821000.0
485,Shinagawa City,"5 Chome Nishioi, Shinagawa City, Tokyo 140-0015, Japan",35.5981119,139.717307,605000.0
486,Shinagawa City,"4 Chome Minamishinagawa, Shinagawa City, Tokyo 140-0004, Japan",35.6140273,139.7383786,643000.0
487,Shinagawa City,"2 Chome Futaba, Shinagawa City, Tokyo 142-0043, Japan",35.6041181,139.7236915,631000.0
488,Shinagawa City,"1 Chome Ebara, Shinagawa City, Tokyo 142-0063, Japan",35.6199552,139.7137957,761000.0
489,Shinagawa City,"5 Chome Osaki, Shinagawa City, Tokyo 141-0032, Japan",35.6222699,139.7252878,1100000.0
490,Shinagawa City,"5 Chome Nishigotanda, Shinagawa City, Tokyo 141-0031, Japan",35.6246447,139.7147533,709000.0
491,Shinagawa City,"1 Chome Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan",35.6269597,139.7262455,2200000.0
492,Shinagawa City,"1-chōme-2-3 Nishigotanda, Shinagawa City, Tōkyō-to 141-0031, Japan",35.6256562,139.7229091,5610000.0
493,Shinagawa City,"3 Chome Ōi, Shinagawa City, Tokyo 140-0014, Japan",35.6020851,139.7300768,1000000.0
494,Shinagawa City,"3-chōme-6-20 Minamiōi, Shinagawa City, Tōkyō-to 140-0013, Japan",35.5923206,139.7341009,1320000.0
495,Shinagawa City,"2 Chome Kamiosaki, Shinagawa City, Tokyo 141-0021, Japan",35.6369545,139.7153917,3680000.0
496,Shinagawa City,"4 Chome Futaba, Shinagawa City, Tokyo 142-0043, Japan",35.60219319999999,139.7160301,691000.0
497,Shinagawa City,"6-chōme-1-7 Minamiōi, Shinagawa City, Tōkyō-to 140-0013, Japan",35.5930094,139.7324561,2340000.0
498,Shinagawa City,"3 Chome Koyama, Shinagawa City, Tokyo 142-0062, Japan",35.6205453,139.7045399,1610000.0
499,Shinagawa City,"1-chōme-18-3 Higashigotanda, Shinagawa City, Tōkyō-to 141-0022, Japan",35.6266768,139.7261917,1790000.0
500,Shinagawa City,"2 Chome Hiratsuka, Shinagawa City, Tokyo 142-0051, Japan",35.6160957,139.7134765,1000000.0
501,Shinagawa City,"1 Chome Osaki, Shinagawa City, Tokyo 141-0032, Japan",35.6193109,139.7300768,3280000.0
502,Shinagawa City,"2 Chome Kamiosaki, Shinagawa City, Tokyo 141-0021, Japan",35.6369545,139.7153917,1380000.0
503,Shinagawa City,"2-chōme-29-9 Nishigotanda, Shinagawa City, Tōkyō-to 141-0031, Japan",35.6243415,139.7206069,2770000.0
504,Shinagawa City,"1 Chome Kamiosaki, Shinagawa City, Tokyo 141-0021, Japan",35.6339715,139.7236915,1520000.0
505,Shinagawa City,"2 Chome Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan",35.6233916,139.7287997,2140000.0
506,Shinagawa City,"1 Chome Hatanodai, Shinagawa City, Tokyo 142-0064, Japan",35.6097004,139.7032633,891000.0
507,Shinagawa City,"1 Chome Kitashinagawa, Shinagawa City, Tokyo 140-0001, Japan",35.62226,139.7402946,880000.0
508,Shinagawa City,"3 Chome Minamioi, Shinagawa City, Tokyo 140-0013, Japan",35.5898381,139.7339083,943000.0
509,Shinagawa City,"2-chōme-9-1 Nishigotanda, Shinagawa City, Tōkyō-to 141-0031, Japan",35.6268715,139.7212971,2150000.0
510,Shinagawa City,"1 Chome Koyamadai, Shinagawa City, Tokyo 142-0061, Japan",35.6233537,139.7058165,905000.0
511,Shinagawa City,"1-chōme-10-4 Ōi, Shinagawa City, Tōkyō-to 140-0014, Japan",35.6074289,139.7332279,2150000.0
512,Shinagawa City,"6 Chome Nakanobu, Shinagawa City, Tokyo 142-0053, Japan",35.6024408,139.7109231,951000.0
513,Shinagawa City,"3 Chome Osaki, Shinagawa City, Tokyo 141-0032, Japan",35.6194612,139.7240108,2320000.0
514,Shinagawa City,"1 Chome Higashioi, Shinagawa City, Tokyo 140-0011, Japan",35.604341,139.7485979,940000.0
515,Shinagawa City,"4 Chome Minamishinagawa, Shinagawa City, Tokyo 140-0004, Japan",35.6140273,139.7383786,698000.0
516,Shinagawa City,"2-chōme-3-14 Higashishinagawa, Shinagawa City, Tōkyō-to 140-0002, Japan",35.6241097,139.7505859,1470000.0
517,Shinagawa City,"5 Chome Higashioi, Shinagawa City, Tokyo 140-0011, Japan",35.6063061,139.73774,1390000.0
518,Shinagawa City,"2 Chome Higashinakanobu, Shinagawa City, Tokyo 142-0052, Japan",35.6080584,139.7134765,858000.0
519,Shinagawa City,"4 Chome Ebara, Shinagawa City, Tokyo 142-0063, Japan",35.6146819,139.7070931,1150000.0
520,Shinagawa City,"2 Chome-7 Yashio, Shinagawa City, Tokyo 140-0003, Japan",35.5970501,139.7655274,402000.0
521,Meguro City,"2 Chome Kakinokizaka, Meguro City, Tokyo 152-0022, Japan",35.6251416,139.6745481,825000.0
522,Meguro City,"1 Chome Nakacho, Meguro City, Tokyo 153-0065, Japan",35.6312445,139.696881,636000.0
523,Meguro City,"3 Chome Nakameguro, Meguro City, Tokyo 153-0061, Japan",35.6396687,139.7007103,949000.0
524,Meguro City,"5 Chome Megurohoncho, Meguro City, Tokyo 152-0002, Japan",35.6196433,139.6994338,656000.0
525,Meguro City,"1 Chome Tairamachi, Meguro City, Tokyo 152-0032, Japan",35.6183287,139.679014,872000.0
526,Meguro City,"2 Chome Jiyugaoka, Meguro City, Tokyo 152-0035, Japan",35.6102709,139.667531,1120000.0
527,Meguro City,"2 Chome Aobadai, Meguro City, Tokyo 153-0042, Japan",35.6508763,139.6943282,1480000.0
528,Meguro City,"4 Chome Aobadai, Meguro City, Tokyo 153-0042, Japan",35.6539277,139.6904993,1440000.0
529,Meguro City,"3 Chome Kamimeguro, Meguro City, Tokyo 153-0051, Japan",35.64399119999999,139.6943282,928000.0
530,Meguro City,"3 Chome Higashiyama, Meguro City, Tokyo 153-0043, Japan",35.6495816,139.6853944,922000.0
531,Meguro City,"2 Chome-1 Mita, Meguro City, Tokyo 153-0062, Japan",35.6418095,139.7114018,1000000.0
532,Meguro City,"1 Chome Yutenji, Meguro City, Tokyo 153-0052, Japan",35.6388881,139.6930519,817000.0
533,Meguro City,"4 Chome Himonya, Meguro City, Tokyo 152-0003, Japan",35.6198667,139.6828422,797000.0
534,Meguro City,"2 Chome Mita, Meguro City, Tokyo 153-0062, Japan",35.6398135,139.7096464,1260000.0
535,Meguro City,"2 Chome Senzoku, Meguro City, Tokyo 152-0012, Japan",35.6113409,139.6930519,771000.0
536,Meguro City,"2 Chome Tairamachi, Meguro City, Tokyo 152-0032, Japan",35.6147629,139.6815661,770000.0
537,Meguro City,"5 Chome Shimomeguro, Meguro City, Tokyo 153-0064, Japan",35.6280683,139.7032633,785000.0
538,Meguro City,"2 Chome Meguro, Meguro City, Tokyo 153-0063, Japan",35.6354425,139.7080506,1040000.0
539,Meguro City,"2 Chome Nakane, Meguro City, Tokyo 152-0031, Japan",35.6144951,139.6751861,905000.0
540,Meguro City,"3 Chome Megurohoncho, Meguro City, Tokyo 152-0002, Japan",35.6226105,139.7003912,888000.0
541,Meguro City,"4 Chome Komaba, Meguro City, Tokyo 153-0041, Japan",35.6616147,139.679652,1070000.0
542,Meguro City,"3 Chome Aobadai, Meguro City, Tokyo 153-0042, Japan",35.65214570000001,139.6917756,2210000.0
543,Meguro City,"2 Chome Gohongi, Meguro City, Tokyo 153-0053, Japan",35.6345421,139.6879468,808000.0
544,Meguro City,"2 Chome Nakane, Meguro City, Tokyo 152-0031, Japan",35.6144951,139.6751861,875000.0
545,Meguro City,"1 Chome Takaban, Meguro City, Tokyo 152-0004, Japan",35.6259957,139.6866706,888000.0
546,Meguro City,"3 Chome Midorigaoka, Meguro City, Tokyo 152-0034, Japan",35.6046522,139.679971,701000.0
547,Meguro City,"3 Chome Aobadai, Meguro City, Tokyo 153-0042, Japan",35.65214570000001,139.6917756,1090000.0
548,Meguro City,"1 Chome Ookayama, Meguro City, Tokyo 152-0033, Japan",35.6113194,139.6815661,734000.0
549,Meguro City,"2 Chome Ohashi, Meguro City, Tokyo 153-0044, Japan",35.6532194,139.6873087,910000.0
550,Meguro City,"2 Chome Shimomeguro, Meguro City, Tokyo 153-0064, Japan",35.6311433,139.7109231,756000.0
551,Meguro City,"2 Chome-9 Megurohoncho, Meguro City, Tokyo 152-0002, Japan",35.6254513,139.6935305,737000.0
552,Meguro City,"2-chōme-24-6 Yakumo, Meguro City, Tōkyō-to 152-0023, Japan",35.6172753,139.6697437,802000.0
553,Meguro City,"1 Chome-7 Jiyugaoka, Meguro City, Tokyo 152-0035, Japan",35.6073037,139.6703218,3290000.0
554,Meguro City,"3 Chome Kamimeguro, Meguro City, Tokyo 153-0051, Japan",35.64399119999999,139.6943282,4110000.0
555,Meguro City,"3 Chome Nakameguro, Meguro City, Tokyo 153-0061, Japan",35.6396687,139.7007103,878000.0
556,Meguro City,"2 Chome Yutenji, Meguro City, Tokyo 153-0052, Japan",35.6365928,139.6930519,955000.0
557,Meguro City,"4-chōme-8-2 Yakumo, Meguro City, Tōkyō-to 152-0023, Japan",35.6243403,139.6716176,847000.0
558,Meguro City,"2 Chome Takaban, Meguro City, Tokyo 152-0004, Japan",35.6288038,139.6879468,1650000.0
559,Meguro City,"1 Chome Aobadai, Meguro City, Tokyo 153-0042, Japan",35.6484592,139.696881,2020000.0
560,Meguro City,"6 Chome Shimomeguro, Meguro City, Tokyo 153-0064, Japan",35.6276785,139.6994338,1040000.0
561,Meguro City,"1 Chome Tairamachi, Meguro City, Tokyo 152-0032, Japan",35.6183287,139.679014,1740000.0
562,Meguro City,"1 Chome Jiyugaoka, Meguro City, Tokyo 152-0035, Japan",35.6101487,139.6700826,1280000.0
563,Meguro City,"3 Chome Shimomeguro, Meguro City, Tokyo 153-0064, Japan",35.6289704,139.7083697,1300000.0
564,Meguro City,"1 Chome Jiyugaoka, Meguro City, Tokyo 152-0035, Japan",35.6101487,139.6700826,5300000.0
565,Meguro City,"1 Chome Haramachi, Meguro City, Tokyo 152-0011, Japan",35.6167989,139.6959237,852000.0
566,Meguro City,"1 Chome Komaba, Meguro City, Tokyo 153-0041, Japan",35.6571002,139.6841183,854000.0
567,Meguro City,"4 Chome Megurohoncho, Meguro City, Tokyo 152-0002, Japan",35.6226973,139.6956046,835000.0
568,Meguro City,"1 Chome Shimomeguro, Meguro City, Tokyo 153-0064, Japan",35.6323271,139.7131574,4000000.0
569,Meguro City,"5-chōme-22-3 Megurohonchō, Meguro City, Tōkyō-to 152-0002, Japan",35.6188911,139.6994182,973000.0
570,Meguro City,"3 Chome Higashiyama, Meguro City, Tokyo 153-0043, Japan",35.6495816,139.6853944,946000.0
571,Ota City,"3 Chome Omorikita, Ota City, Tokyo 143-0016, Japan",35.5824337,139.7326311,461000.0
572,Ota City,"4 Chome Kugahara, Ota City, Tokyo 146-0085, Japan",35.5795096,139.6924137,537000.0
573,Ota City,"3 Chome Omorinishi, Ota City, Tokyo 143-0015, Japan",35.5733679,139.7300768,458000.0
574,Ota City,"3-chōme-23-3 Denenchōfu, Ota City, Tōkyō-to 145-0071, Japan",35.5967784,139.6655974,1090000.0
575,Ota City,"1 Chome Higashiyukigaya, Ota City, Tokyo 145-0065, Japan",35.5976873,139.6904993,521000.0
576,Ota City,"1 Chome Nakamagome, Ota City, Tokyo 143-0027, Japan",35.5961163,139.7051782,479000.0
577,Ota City,"2 Chome Higashikojiya, Ota City, Tokyo 144-0033, Japan",35.5549933,139.741572,399000.0
578,Ota City,"2 Chome-10 Minamirokugo, Ota City, Tokyo 144-0045, Japan",35.5484089,139.721377,395000.0
579,Ota City,"2 Chome Kugahara, Ota City, Tokyo 146-0085, Japan",35.5818769,139.696881,561000.0
580,Ota City,"3 Chome Sanno, Ota City, Tokyo 143-0023, Japan",35.5849114,139.723053,668000.0
581,Ota City,"2 Chome Minamiyukigaya, Ota City, Tokyo 145-0066, Japan",35.5918037,139.6815661,705000.0
582,Ota City,"2 Chome Omorinishi, Ota City, Tokyo 143-0015, Japan",35.5768145,139.7300768,421000.0
583,Ota City,"4 Chome-36 Kamata, Ota City, Tokyo 144-0052, Japan",35.5595963,139.7216963,523000.0
584,Ota City,"3 Chome-12 Nakarokugo, Ota City, Tokyo 144-0055, Japan",35.5476413,139.7114018,404000.0
585,Ota City,"2 Chome Shimomaruko, Ota City, Tokyo 146-0092, Japan",35.5626542,139.6847564,408000.0
586,Ota City,"3 Chome Minamiyukigaya, Ota City, Tokyo 145-0066, Japan",35.5915573,139.6866706,535000.0
587,Ota City,"1 Chome Kamiikedai, Ota City, Tokyo 145-0064, Japan",35.60076189999999,139.6981574,488000.0
588,Ota City,"2 Chome-34 Nishimagome, Ota City, Tokyo 143-0026, Japan",35.5854102,139.7024655,490000.0
589,Ota City,"Higashiminemachi, Ota City, Tokyo 145-0074, Japan",35.5833253,139.6847564,497000.0
590,Ota City,"2-chōme-24-26 Denenchōfu, Ota City, Tōkyō-to 145-0071, Japan",35.5909303,139.6696462,633000.0
591,Ota City,"3 Chome Minamisenzoku, Ota City, Tokyo 145-0063, Japan",35.6018902,139.6866706,574000.0
592,Ota City,"2 Chome Shinkamata, Ota City, Tokyo 144-0054, Japan",35.5596811,139.7045399,446000.0
593,Ota City,"4 Chome Shimomaruko, Ota City, Tokyo 146-0092, Japan",35.5708172,139.6822041,459000.0
594,Ota City,"6 Chome Central, Ota City, Tokyo 143-0024, Japan",35.5776869,139.7121998,462000.0
595,Ota City,"4 Chome Nishikojiya, Ota City, Tokyo 144-0034, Japan",35.5549841,139.7300768,422000.0
596,Ota City,"3 Chome Omorinaka, Ota City, Tokyo 143-0014, Japan",35.5652002,139.7326311,421000.0
597,Ota City,"5 Denenchofuminami, Ota City, Tokyo 145-0076, Japan",35.5785412,139.6753456,451000.0
598,Ota City,"4 Chome Minamimagome, Ota City, Tokyo 143-0025, Japan",35.5850906,139.7134765,478000.0
599,Ota City,"5 Chome Ikegami, Ota City, Tokyo 146-0082, Japan",35.5727046,139.7083697,457000.0
600,Ota City,"4-chōme-27-1 Denenchōfu, Ota City, Tōkyō-to 145-0071, Japan",35.5973934,139.6602555,673000.0
601,Ota City,"2 Chome Sanno, Ota City, Tokyo 143-0023, Japan",35.5903362,139.7236915,632000.0
602,Ota City,"4-chōme-30-16 Nishikamata, Ota City, Tōkyō-to 144-0051, Japan",35.56789699999999,139.7154915,471000.0
603,Ota City,"1 Chome-10 Higashirokugo, Ota City, Tokyo 144-0046, Japan",35.5523112,139.7216165,399000.0
604,Ota City,"1 Chome Minamiyukigaya, Ota City, Tokyo 145-0066, Japan",35.5946124,139.6828422,526000.0
605,Ota City,"3 Chome Kugahara, Ota City, Tokyo 146-0085, Japan",35.582248,139.689223,582000.0
606,Ota City,"3-chōme-44-7 Denenchōfu, Ota City, Tōkyō-to 145-0071, Japan",35.5917103,139.6665542,722000.0
607,Ota City,"2 Chome Kitasenzoku, Ota City, Tokyo 145-0062, Japan",35.6067489,139.6930519,606000.0
608,Ota City,"1 Chome-15 Omorikita, Ota City, Tokyo 143-0016, Japan",35.5859562,139.7295979,1320000.0
609,Ota City,"1 Chome Higashimagome, Ota City, Tokyo 143-0022, Japan",35.5965752,139.7134765,467000.0
610,Ota City,"5 Chome Higashiyukigaya, Ota City, Tokyo 145-0065, Japan",35.5906748,139.6930519,475000.0
611,Ota City,"1 Chome Higashiyaguchi, Ota City, Tokyo 146-0094, Japan",35.5659369,139.7058165,490000.0
612,Ota City,"2 Chome Shimomaruko, Ota City, Tokyo 146-0092, Japan",35.5626542,139.6847564,490000.0
613,Ota City,"3 Chome Minamimagome, Ota City, Tokyo 143-0025, Japan",35.5851602,139.7179454,458000.0
614,Ota City,"8 Chome-16 Nishikamata, Ota City, Tokyo 144-0051, Japan",35.5603504,139.7106837,505000.0
615,Ota City,"2 Chome Minamisenzoku, Ota City, Tokyo 145-0063, Japan",35.6037455,139.6898612,610000.0
616,Ota City,"7 Chome Ikegami, Ota City, Tokyo 146-0082, Japan",35.5696316,139.7007103,506000.0
617,Ota City,"1 Chome Kugahara, Ota City, Tokyo 146-0085, Japan",35.5853749,139.6898612,515000.0
618,Ota City,"1 Chome Kitamagome, Ota City, Tokyo 143-0021, Japan",35.6003915,139.7058165,525000.0
619,Ota City,"2 Chome Kamiikedai, Ota City, Tokyo 145-0064, Japan",35.59922460000001,139.6943282,514000.0
620,Ota City,"Yukigayaotsukamachi, Ota City, Tokyo 145-0067, Japan",35.5919267,139.679014,539000.0
621,Ota City,"4 Chome Omorikita, Ota City, Tokyo 143-0016, Japan",35.5838319,139.7275226,478000.0
622,Ota City,"1 Chome Nakaikegami, Ota City, Tokyo 146-0081, Japan",35.5881311,139.6981574,447000.0
623,Ota City,"2 Chome-38 Chidori, Ota City, Tokyo 146-0083, Japan",35.5677486,139.694408,481000.0
624,Ota City,"1 Chome Kamatahoncho, Ota City, Tokyo 144-0053, Japan",35.5573963,139.7160301,425000.0
625,Ota City,"2 Chome Yaguchi, Ota City, Tokyo 146-0093, Japan",35.5631125,139.6930519,473000.0
626,Ota City,"1 Chome-2 Nakamagome, Ota City, Tokyo 143-0027, Japan",35.5983643,139.7046995,537000.0
627,Ota City,"2 Chome Omorihigashi, Ota City, Tokyo 143-0012, Japan",35.5724807,139.7364627,399000.0
628,Ota City,"7-chōme-66-2 Nishikamata, Ota City, Tōkyō-to 144-0051, Japan",35.5622635,139.7142447,4200000.0
629,Ota City,"2 Chome Higashiyukigaya, Ota City, Tokyo 145-0065, Japan",35.5967855,139.6853944,645000.0
630,Ota City,"2 Chome Higashikojiya, Ota City, Tokyo 144-0033, Japan",35.5549933,139.741572,471000.0
631,Ota City,"2 Chome Sanno, Ota City, Tokyo 143-0023, Japan",35.5903362,139.7236915,2020000.0
632,Ota City,"1-chōme-30-6 Ōmorikita, Ota City, Tōkyō-to 143-0016, Japan",35.585625,139.7277421,1010000.0
633,Ota City,"2 Chome Higashiyaguchi, Ota City, Tokyo 146-0094, Japan",35.565037,139.7007103,555000.0
634,Ota City,"5 Chome-4 Omorinishi, Ota City, Tokyo 143-0015, Japan",35.5715862,139.7276024,598000.0
635,Ota City,"3 Chome Kugahara, Ota City, Tokyo 146-0085, Japan",35.582248,139.689223,695000.0
636,Ota City,"3 Chome Central, Ota City, Tokyo 143-0024, Japan",35.5756527,139.7185838,537000.0
637,Ota City,"3 Chome Minamikamata, Ota City, Tokyo 144-0035, Japan",35.5539604,139.7275226,736000.0
638,Ota City,"1 Chome-11 Minamikamata, Ota City, Tokyo 144-0035, Japan",35.55838749999999,139.7258465,985000.0
639,Ota City,"2 Chome-3 Nakarokugo, Ota City, Tokyo 144-0055, Japan",35.5519272,139.7125988,495000.0
640,Ota City,"7-chōme-51-9 Nishikamata, Ota City, Tōkyō-to 144-0051, Japan",35.5623204,139.7114134,840000.0
641,Ota City,"5-chōme-18-16 Kamata, Ota City, Tōkyō-to 144-0052, Japan",35.5625022,139.7177295,2360000.0
642,Ota City,"1 Chome Tamagawa, Ota City, Tokyo 146-0095, Japan",35.5622275,139.6994338,608000.0
643,Ota City,"6 Chome Omorikita, Ota City, Tokyo 143-0016, Japan",35.5801361,139.7326311,539000.0
644,Ota City,"7-chōme-48-16 Nishikamata, Ota City, Tōkyō-to 144-0051, Japan",35.5623997,139.7132485,2030000.0
645,Ota City,"19 Denenchofuminami, Ota City, Tokyo 145-0076, Japan",35.5806786,139.6756646,545000.0
646,Ota City,"5 Chome Minamimagome, Ota City, Tokyo 143-0025, Japan",35.5876358,139.7083697,593000.0
647,Ota City,"3-chōme-3-4 Haneda, Ota City, Tōkyō-to 144-0043, Japan",35.547799,139.7456238,500000.0
648,Ota City,"4 Chome Nishikojiya, Ota City, Tokyo 144-0034, Japan",35.5549841,139.7300768,661000.0
649,Ota City,"2 Chome-4 Kamatahoncho, Ota City, Tokyo 144-0053, Japan",35.5579837,139.7208982,825000.0
650,Ota City,"1-chōme-9-4 Kamiikedai, Ota City, Tōkyō-to 145-0064, Japan",35.6017689,139.6975721,658000.0
651,Ota City,"2 Chome-51 Denenchofu, Ota City, Tokyo 145-0071, Japan",35.59738250000001,139.6677702,1080000.0
652,Ota City,"1 Chome Chidori, Ota City, Tokyo 146-0083, Japan",35.572398,139.6940091,631000.0
653,Ota City,"2 Chome Minamiyukigaya, Ota City, Tokyo 145-0066, Japan",35.5918037,139.6815661,749000.0
654,Ota City,"2 Chome Sanno, Ota City, Tokyo 143-0023, Japan",35.5903362,139.7236915,695000.0
655,Ota City,"1 Chome Tamagawa, Ota City, Tokyo 146-0095, Japan",35.5622275,139.6994338,586000.0
656,Ota City,"5 Chome Omorikita, Ota City, Tokyo 143-0016, Japan",35.5808633,139.7265648,554000.0
657,Ota City,"1 Chome Shinkamata, Ota City, Tokyo 144-0054, Japan",35.5576461,139.7109231,483000.0
658,Ota City,"3 Chome Higashikojiya, Ota City, Tokyo 144-0033, Japan",35.5530471,139.7431687,756000.0
659,Ota City,"2-chōme-5-4 Denenchōfu, Ota City, Tōkyō-to 145-0071, Japan",35.5926169,139.6715322,651000.0
660,Ota City,"4 Chome-15 Kamata, Ota City, Tokyo 144-0052, Japan",35.5611136,139.7229732,1400000.0
661,Ota City,"3 Chome Kamiikedai, Ota City, Tokyo 145-0064, Japan",35.5945085,139.696881,605000.0
662,Ota City,"2 Chome Nishikojiya, Ota City, Tokyo 144-0034, Japan",35.5586922,139.7364627,585000.0
663,Ota City,"2 Chome-10 Nakarokugo, Ota City, Tokyo 144-0055, Japan",35.5518989,139.7161099,665000.0
664,Ota City,"6 Chome Higashikojiya, Ota City, Tokyo 144-0033, Japan",35.5585751,139.7505142,315000.0
665,Ota City,"2 Chome Tokai, Ota City, Tokyo 143-0001, Japan",35.5796461,139.754347,656000.0
666,Ota City,"3 Chome-16 Minamirokugo, Ota City, Tokyo 144-0045, Japan",35.54370470000001,139.7169877,381000.0
667,Ota City,"3 Chome Omoriminami, Ota City, Tokyo 143-0013, Japan",35.5658476,139.7428494,302000.0
668,Ota City,"2-chōme-9-1 Jōnanjima, Ota City, Tōkyō-to 143-0002, Japan",35.5796548,139.7735999,265000.0
669,Setagaya City,"5 Chome Sakurajosui, Setagaya City, Tokyo 156-0045, Japan",35.666001,139.6292703,594000.0
670,Setagaya City,"5 Chome Todoroki, Setagaya City, Tokyo 158-0082, Japan",35.6087813,139.6566879,734000.0
671,Setagaya City,"1 Chome Kamiuma, Setagaya City, Tokyo 154-0011, Japan",35.6383248,139.6688067,629000.0
672,Setagaya City,"2 Chome Minamikarasuyama, Setagaya City, Tokyo 157-0062, Japan",35.6682212,139.6063258,591000.0
673,Setagaya City,"1 Chome Ohara, Setagaya City, Tokyo 156-0041, Japan",35.6692227,139.6643416,714000.0
674,Setagaya City,"4 Chome Kaminoge, Setagaya City, Tokyo 158-0093, Japan",35.6179815,139.6381955,666000.0
675,Setagaya City,"6 Chome Todoroki, Setagaya City, Tokyo 158-0082, Japan",35.6117848,139.6598768,925000.0
